"","eventID","occurrenceID","eventDate","scientificName","scientificNameID","verbatimIdentification","occurrenceStatus","basisOfRecord","individualCount","associatedTaxa","occurrenceRemarks","taxonRank","kingdom","phylum","class","order","family","genus"
"800","MC036_20140627_NA043024A","NA043-024A_1",2014-06-27,"Bivalvia","urn:lsid:marinespecies.org:taxname:105, urn:lsid:itis.gov:itis_tsn: 79118","Bivalvia","present","HumanObservation",2,"livesNear: Octocoral","within 1 meter of Octocoral","Class","Animalia","Mollusca","Bivalvia",,,
"801","MC036_20140627_NA043024A","NA043-024A_2",2014-06-27,"Lumbrineridae","urn:lsid:marinespecies.org:taxname:967, urn:lsid:itis.gov:itis_tsn: 66335","Lumbrineridae","present","HumanObservation",1,"livesNear: Octocoral","within 1 meter of Octocoral","Family","Animalia","Annelida","Polychaeta","Eunicida","Lumbrineridae",
"802","MC036_20140627_NA043024A","NA043-024A_3",2014-06-27,"Maldanidae","urn:lsid:marinespecies.org:taxname:923, urn:lsid:itis.gov:itis_tsn: 67515","Maldanidae","present","HumanObservation",1,"livesNear: Octocoral","within 1 meter of Octocoral","Family","Animalia","Annelida","Polychaeta",,"Maldanidae",
"803","MC036_20140627_NA043024A","NA043-024A_4",2014-06-27,"Nemertea","urn:lsid:marinespecies.org:taxname:152391, urn:lsid:itis.gov:itis_tsn: 57411","Nemertea","present","HumanObservation",1,"livesNear: Octocoral","within 1 meter of Octocoral","Phylum","Animalia","Nemertea",,,,
"804","MC036_20140627_NA043024A","NA043-024A_5",2014-06-27,"Paralacydoniidae","urn:lsid:marinespecies.org:taxname:22611, urn:lsid:itis.gov:itis_tsn: 555678","Paralacydoniidae","present","HumanObservation",1,"livesNear: Octocoral","within 1 meter of Octocoral","Family","Animalia","Annelida","Polychaeta","Phyllodocida","Paralacydoniidae",
"805","MC036_20140627_NA043024A","NA043-024A_6",2014-06-27,"Paraonidae","urn:lsid:marinespecies.org:taxname:903, urn:lsid:itis.gov:itis_tsn: 66659","Paraonidae","present","HumanObservation",1,"livesNear: Octocoral","within 1 meter of Octocoral","Family","Animalia","Annelida","Polychaeta",,"Paraonidae",
"806","MC036_20140627_NA043024A","NA043-024A_7",2014-06-27,"Prochaetodermatidae","urn:lsid:marinespecies.org:taxname:23102, urn:lsid:itis.gov:itis_tsn: 79104","Prochaetodermatidae","present","HumanObservation",2,"livesNear: Octocoral","within 1 meter of Octocoral","Family","Animalia","Mollusca","Caudofoveata","Chaetodermatida","Prochaetodermatidae",
"807","MC036_20140627_NA043024A","NA043-024A_8",2014-06-27,"Spionidae","urn:lsid:marinespecies.org:taxname:913, urn:lsid:itis.gov:itis_tsn: 66781","Spionidae","present","HumanObservation",1,"livesNear: Octocoral","within 1 meter of Octocoral","Family","Animalia","Annelida","Polychaeta","Spionida","Spionidae",
"808","MC036_20140627_NA043024A","NA043-024A_9",2014-06-27,"Trichobranchidae","urn:lsid:marinespecies.org:taxname:983, urn:lsid:itis.gov:itis_tsn: 68067","Trichobranchidae","present","HumanObservation",1,"livesNear: Octocoral","within 1 meter of Octocoral","Family","Animalia","Annelida","Polychaeta","Terebellida","Trichobranchidae",
"809","MC036_20140627_NA043024B","NA043-024B_1",2014-06-27,"Amphinomidae","urn:lsid:marinespecies.org:taxname:960, urn:lsid:itis.gov:itis_tsn: 65164","Amphinomidae","present","HumanObservation",1,"livesNear: Octocoral","within 1 meter of Octocoral","Family","Animalia","Annelida","Polychaeta","Amphinomida","Amphinomidae",
"810","MC036_20140627_NA043024B","NA043-024B_2",2014-06-27,"Bivalvia","urn:lsid:marinespecies.org:taxname:105, urn:lsid:itis.gov:itis_tsn: 79118","Bivalvia","present","HumanObservation",1,"livesNear: Octocoral","within 1 meter of Octocoral","Class","Animalia","Mollusca","Bivalvia",,,
"811","MC036_20140627_NA043024B","NA043-024B_3",2014-06-27,"Capitellidae","urn:lsid:marinespecies.org:taxname:921, urn:lsid:itis.gov:itis_tsn: 67413","Capitellidae","present","HumanObservation",2,"livesNear: Octocoral","within 1 meter of Octocoral","Family","Animalia","Annelida","Polychaeta",,"Capitellidae",
"812","MC036_20140627_NA043024B","NA043-024B_4",2014-06-27,"Flabelligeridae","urn:lsid:marinespecies.org:taxname:976, urn:lsid:itis.gov:itis_tsn: 67224","Flabelligeridae","present","HumanObservation",1,"livesNear: Octocoral","within 1 meter of Octocoral","Family","Animalia","Annelida","Polychaeta","Terebellida","Flabelligeridae",
"813","MC036_20140627_NA043024B","NA043-024B_5",2014-06-27,"Ophiuroidea","urn:lsid:marinespecies.org:taxname:123084, urn:lsid:itis.gov:itis_tsn: 157325","Ophiuroidea","present","HumanObservation",1,"livesNear: Octocoral","within 1 meter of Octocoral","Class","Animalia","Echinodermata","Ophiuroidea",,,
"814","MC036_20140627_NA043024B","NA043-024B_6",2014-06-27,"Paraonidae","urn:lsid:marinespecies.org:taxname:903, urn:lsid:itis.gov:itis_tsn: 66659","Paraonidae","present","HumanObservation",2,"livesNear: Octocoral","within 1 meter of Octocoral","Family","Animalia","Annelida","Polychaeta",,"Paraonidae",
"815","MC036_20140627_NA043024B","NA043-024B_7",2014-06-27,"Prochaetodermatidae","urn:lsid:marinespecies.org:taxname:23102, urn:lsid:itis.gov:itis_tsn: 79104","Prochaetodermatidae","present","HumanObservation",2,"livesNear: Octocoral","within 1 meter of Octocoral","Family","Animalia","Mollusca","Caudofoveata","Chaetodermatida","Prochaetodermatidae",
"816","MC036_20140627_NA043024B","NA043-024B_8",2014-06-27,"Spionidae","urn:lsid:marinespecies.org:taxname:913, urn:lsid:itis.gov:itis_tsn: 66781","Spionidae","present","HumanObservation",1,"livesNear: Octocoral","within 1 meter of Octocoral","Family","Animalia","Annelida","Polychaeta","Spionida","Spionidae",
"817","MC036_20140627_NA043024C","NA043-024C_1",2014-06-27,"Chaetodermatidae","urn:lsid:marinespecies.org:taxname:2089, urn:lsid:itis.gov:itis_tsn: 79079","Chaetodermatidae","present","HumanObservation",1,"livesNear: Octocoral","within 1 meter of Octocoral","Family","Animalia","Mollusca","Caudofoveata","Chaetodermatida","Chaetodermatidae",
"818","MC036_20140627_NA043024C","NA043-024C_2",2014-06-27,"Nemertea","urn:lsid:marinespecies.org:taxname:152391, urn:lsid:itis.gov:itis_tsn: 57411","Nemertea","present","HumanObservation",1,"livesNear: Octocoral","within 1 meter of Octocoral","Phylum","Animalia","Nemertea",,,,
"819","MC036_20140627_NA043024C","NA043-024C_3",2014-06-27,,"NA, urn:lsid:itis.gov:itis_tsn: NA","No individuals","absent","HumanObservation",0,"livesNear: Octocoral","within 1 meter of Octocoral",,,,,,,
"820","MC036_20140627_NA043024C","NA043-024C_4",2014-06-27,"Paraonidae","urn:lsid:marinespecies.org:taxname:903, urn:lsid:itis.gov:itis_tsn: 66659","Paraonidae","present","HumanObservation",1,"livesNear: Octocoral","within 1 meter of Octocoral","Family","Animalia","Annelida","Polychaeta",,"Paraonidae",
"821","AT47_20090824_RB09GOM047","RB-09-GOM-047_1",2009-08-24,"Armaturatanais","urn:lsid:marinespecies.org:taxname:246898, urn:lsid:itis.gov:itis_tsn: NA","Armaturatanais","present","HumanObservation",1,"livesNear: Madrepora","within 1 meter of Madrepora","Genus","Animalia","Arthropoda","Malacostraca","Tanaidacea","Paratanaoidea incertae sedis","Armaturatanais"
"822","AT47_20090824_RB09GOM047","RB-09-GOM-047_2",2009-08-24,"Chaetodermatidae","urn:lsid:marinespecies.org:taxname:2089, urn:lsid:itis.gov:itis_tsn: 79079","Chaetodermatidae","present","HumanObservation",1,"livesNear: Madrepora","within 1 meter of Madrepora","Family","Animalia","Mollusca","Caudofoveata","Chaetodermatida","Chaetodermatidae",
"823","AT47_20090824_RB09GOM047","RB-09-GOM-047_3",2009-08-24,"Colletteidae","urn:lsid:marinespecies.org:taxname:237595, urn:lsid:itis.gov:itis_tsn: 621525","Colletteidae","present","HumanObservation",2,"livesNear: Madrepora","within 1 meter of Madrepora","Family","Animalia","Arthropoda","Malacostraca","Tanaidacea","Colletteidae",
"824","AT47_20090824_RB09GOM047","RB-09-GOM-047_4",2009-08-24,"Halacaridae","urn:lsid:marinespecies.org:taxname:1484, urn:lsid:itis.gov:itis_tsn: 82771","Halacaridae","present","HumanObservation",2,"livesNear: Madrepora","within 1 meter of Madrepora","Family","Animalia","Arthropoda","Arachnida","Trombidiformes","Halacaridae",
"825","AT47_20090824_RB09GOM047","RB-09-GOM-047_5",2009-08-24,"Macrostylidae","urn:lsid:marinespecies.org:taxname:118261, urn:lsid:itis.gov:itis_tsn: 92890","Macrostylidae","present","HumanObservation",1,"livesNear: Madrepora","within 1 meter of Madrepora","Family","Animalia","Arthropoda","Malacostraca","Isopoda","Macrostylidae",
"826","AT47_20090824_RB09GOM047","RB-09-GOM-047_6",2009-08-24,"Maldanidae","urn:lsid:marinespecies.org:taxname:923, urn:lsid:itis.gov:itis_tsn: 67515","Maldanidae","present","HumanObservation",2,"livesNear: Madrepora","within 1 meter of Madrepora","Family","Animalia","Annelida","Polychaeta",,"Maldanidae",
"827","AT47_20090824_RB09GOM047","RB-09-GOM-047_7",2009-08-24,"Paraonidae","urn:lsid:marinespecies.org:taxname:903, urn:lsid:itis.gov:itis_tsn: 66659","Paraonidae","present","HumanObservation",1,"livesNear: Madrepora","within 1 meter of Madrepora","Family","Animalia","Annelida","Polychaeta",,"Paraonidae",
"828","AT47_20090824_RB09GOM047","RB-09-GOM-047_8",2009-08-24,"Tanaellidae","urn:lsid:marinespecies.org:taxname:244585, urn:lsid:itis.gov:itis_tsn: 621527","Tanaellidae","present","HumanObservation",1,"livesNear: Madrepora","within 1 meter of Madrepora","Family","Animalia","Arthropoda","Malacostraca","Tanaidacea","Tanaellidae",
"829","AT47_20090824_RB09GOM047","RB-09-GOM-047_9",2009-08-24,"Tanaidacea","urn:lsid:marinespecies.org:taxname:1133, urn:lsid:itis.gov:itis_tsn: 91061","Tanaidacea_male","present","HumanObservation",1,"livesNear: Madrepora","within 1 meter of Madrepora","Order","Animalia","Arthropoda","Malacostraca","Tanaidacea",,
"830","AT47_20090824_RB09GOM048","RB-09-GOM-048_1",2009-08-24,"Chaetodermatidae","urn:lsid:marinespecies.org:taxname:2089, urn:lsid:itis.gov:itis_tsn: 79079","Chaetodermatidae","present","HumanObservation",2,"livesNear: Madrepora","within 1 meter of Madrepora","Family","Animalia","Mollusca","Caudofoveata","Chaetodermatida","Chaetodermatidae",
"831","AT47_20090824_RB09GOM048","RB-09-GOM-048_2",2009-08-24,"Munnopsidae","urn:lsid:marinespecies.org:taxname:118264, urn:lsid:itis.gov:itis_tsn: 92999","Munnopsidae","present","HumanObservation",1,"livesNear: Madrepora","within 1 meter of Madrepora","Family","Animalia","Arthropoda","Malacostraca","Isopoda","Munnopsidae",
"832","AT47_20090824_RB09GOM048","RB-09-GOM-048_3",2009-08-24,"Oweniidae","urn:lsid:marinespecies.org:taxname:975, urn:lsid:itis.gov:itis_tsn: 67644","Oweniidae","present","HumanObservation",1,"livesNear: Madrepora","within 1 meter of Madrepora","Family","Animalia","Annelida","Polychaeta",,"Oweniidae",
"833","AT47_20090824_RB09GOM048","RB-09-GOM-048_4",2009-08-24,"Phoxocephalidae","urn:lsid:marinespecies.org:taxname:101403, urn:lsid:itis.gov:itis_tsn: 94633","Phoxocephalidae","present","HumanObservation",1,"livesNear: Madrepora","within 1 meter of Madrepora","Family","Animalia","Arthropoda","Malacostraca","Amphipoda","Phoxocephalidae",
"834","AT47_20090824_RB09GOM048","RB-09-GOM-048_5",2009-08-24,"Tanaellidae","urn:lsid:marinespecies.org:taxname:244585, urn:lsid:itis.gov:itis_tsn: 621527","Tanaellidae","present","HumanObservation",2,"livesNear: Madrepora","within 1 meter of Madrepora","Family","Animalia","Arthropoda","Malacostraca","Tanaidacea","Tanaellidae",
"835","AT47_20090824_RB09GOM049","RB-09-GOM-049_1",2009-08-24,"Halacaridae","urn:lsid:marinespecies.org:taxname:1484, urn:lsid:itis.gov:itis_tsn: 82771","Halacaridae","present","HumanObservation",1,"livesNear: Madrepora","within 1 meter of Madrepora","Family","Animalia","Arthropoda","Arachnida","Trombidiformes","Halacaridae",
"836","AT47_20090824_RB09GOM049","RB-09-GOM-049_2",2009-08-24,"Nemertea","urn:lsid:marinespecies.org:taxname:152391, urn:lsid:itis.gov:itis_tsn: 57411","Nemertea","present","HumanObservation",1,"livesNear: Madrepora","within 1 meter of Madrepora","Phylum","Animalia","Nemertea",,,,
"837","AT47_20090824_RB09GOM050","RB-09-GOM-050_1",2009-08-24,"Capitellidae","urn:lsid:marinespecies.org:taxname:921, urn:lsid:itis.gov:itis_tsn: 67413","Capitellidae","present","HumanObservation",1,"livesNear: Madrepora","within 1 meter of Madrepora","Family","Animalia","Annelida","Polychaeta",,"Capitellidae",
"838","AT47_20090824_RB09GOM050","RB-09-GOM-050_2",2009-08-24,"Tanaellidae","urn:lsid:marinespecies.org:taxname:244585, urn:lsid:itis.gov:itis_tsn: 621527","Tanaellidae","present","HumanObservation",1,"livesNear: Madrepora","within 1 meter of Madrepora","Family","Animalia","Arthropoda","Malacostraca","Tanaidacea","Tanaellidae",
"839","AT47_20090824_RB09GOM051","RB-09-GOM-051_1",2009-08-24,,"NA, urn:lsid:itis.gov:itis_tsn: NA","No individuals","absent","HumanObservation",0,"livesNear: Madrepora","within 1 meter of Madrepora",,,,,,,
"840","AT47_20090824_RB09GOM052","RB-09-GOM-052_1",2009-08-24,,"NA, urn:lsid:itis.gov:itis_tsn: NA","No individuals","absent","HumanObservation",0,"livesNear: Madrepora","within 1 meter of Madrepora",,,,,,,
"841","AT47_20090824_RB09GOM053","RB-09-GOM-053_1",2009-08-24,"Desmosomatidae","urn:lsid:marinespecies.org:taxname:118250, urn:lsid:itis.gov:itis_tsn: 92893","Desmosomatidae","present","HumanObservation",2,"livesNear: Madrepora","within 1 meter of Madrepora","Family","Animalia","Arthropoda","Malacostraca","Isopoda","Desmosomatidae",
"842","AT47_20090824_RB09GOM054","RB-09-GOM-054_1",2009-08-24,"Chaetodermatidae","urn:lsid:marinespecies.org:taxname:2089, urn:lsid:itis.gov:itis_tsn: 79079","Chaetodermatidae","present","HumanObservation",1,"livesNear: Madrepora","within 1 meter of Madrepora","Family","Animalia","Mollusca","Caudofoveata","Chaetodermatida","Chaetodermatidae",
"843","AT47_20090824_RB09GOM054","RB-09-GOM-054_2",2009-08-24,"Nannastacidae","urn:lsid:marinespecies.org:taxname:110383, urn:lsid:itis.gov:itis_tsn: 90963","Nannastacidae","present","HumanObservation",1,"livesNear: Madrepora","within 1 meter of Madrepora","Family","Animalia","Arthropoda","Malacostraca","Cumacea","Nannastacidae",
"844","AT47_20090824_RB09GOM054","RB-09-GOM-054_3",2009-08-24,"Paraonidae","urn:lsid:marinespecies.org:taxname:903, urn:lsid:itis.gov:itis_tsn: 66659","Paraonidae","present","HumanObservation",1,"livesNear: Madrepora","within 1 meter of Madrepora","Family","Animalia","Annelida","Polychaeta",,"Paraonidae",
"845","AT47_20090824_RB09GOM055","RB-09-GOM-055_1",2009-08-24,"Bivalvia","urn:lsid:marinespecies.org:taxname:105, urn:lsid:itis.gov:itis_tsn: 79118","Bivalvia","present","HumanObservation",1,"livesNear: Madrepora","within 1 meter of Madrepora","Class","Animalia","Mollusca","Bivalvia",,,
"846","AT47_20090824_RB09GOM056","RB-09-GOM-056_1",2009-08-24,"Naididae","urn:lsid:marinespecies.org:taxname:2039, urn:lsid:itis.gov:itis_tsn: 68854","Naididae","present","HumanObservation",2,"livesNear: Madrepora","within 1 meter of Madrepora","Family","Animalia","Annelida","Clitellata","Tubificida","Naididae",
"847","AT47_20090824_RB09GOM056","RB-09-GOM-056_2",2009-08-24,"Spionidae","urn:lsid:marinespecies.org:taxname:913, urn:lsid:itis.gov:itis_tsn: 66781","Spionidae","present","HumanObservation",1,"livesNear: Madrepora","within 1 meter of Madrepora","Family","Animalia","Annelida","Polychaeta","Spionida","Spionidae",
"848","AT47_20090824_RB09GOM057","RB-09-GOM-057_1",2009-08-24,"Paraonidae","urn:lsid:marinespecies.org:taxname:903, urn:lsid:itis.gov:itis_tsn: 66659","Paraonidae","present","HumanObservation",1,"livesNear: Madrepora","within 1 meter of Madrepora","Family","Animalia","Annelida","Polychaeta",,"Paraonidae",
"849","AT47_20090824_RB09GOM058","RB-09-GOM-058_1",2009-08-24,"Halacaridae","urn:lsid:marinespecies.org:taxname:1484, urn:lsid:itis.gov:itis_tsn: 82771","Halacaridae","present","HumanObservation",1,"livesNear: Madrepora","within 1 meter of Madrepora","Family","Animalia","Arthropoda","Arachnida","Trombidiformes","Halacaridae",
"850","AT47_20090824_RB09GOM059","RB-09-GOM-059_1",2009-08-24,"Colletteidae","urn:lsid:marinespecies.org:taxname:237595, urn:lsid:itis.gov:itis_tsn: 621525","Colletteidae","present","HumanObservation",1,"livesNear: Madrepora","within 1 meter of Madrepora","Family","Animalia","Arthropoda","Malacostraca","Tanaidacea","Colletteidae",
"851","AT47_20090824_RB09GOM059","RB-09-GOM-059_2",2009-08-24,"Macrostylidae","urn:lsid:marinespecies.org:taxname:118261, urn:lsid:itis.gov:itis_tsn: 92890","Macrostylidae","present","HumanObservation",1,"livesNear: Madrepora","within 1 meter of Madrepora","Family","Animalia","Arthropoda","Malacostraca","Isopoda","Macrostylidae",
"852","AT47_20090824_RB09GOM059","RB-09-GOM-059_3",2009-08-24,"Scaphopoda","urn:lsid:marinespecies.org:taxname:104, urn:lsid:itis.gov:itis_tsn: 82115","Scaphopoda","present","HumanObservation",1,"livesNear: Madrepora","within 1 meter of Madrepora","Class","Animalia","Mollusca","Scaphopoda",,,
"853","AT47_20090824_RB09GOM060","RB-09-GOM-060_1",2009-08-24,"Armaturatanais","urn:lsid:marinespecies.org:taxname:246898, urn:lsid:itis.gov:itis_tsn: NA","Armaturatanais","present","HumanObservation",1,"livesNear: Madrepora","within 1 meter of Madrepora","Genus","Animalia","Arthropoda","Malacostraca","Tanaidacea","Paratanaoidea incertae sedis","Armaturatanais"
"854","AT47_20090824_RB09GOM060","RB-09-GOM-060_2",2009-08-24,"Chaetodermatidae","urn:lsid:marinespecies.org:taxname:2089, urn:lsid:itis.gov:itis_tsn: 79079","Chaetodermatidae","present","HumanObservation",1,"livesNear: Madrepora","within 1 meter of Madrepora","Family","Animalia","Mollusca","Caudofoveata","Chaetodermatida","Chaetodermatidae",
"855","AT47_20090824_RB09GOM060","RB-09-GOM-060_3",2009-08-24,"Macrostylidae","urn:lsid:marinespecies.org:taxname:118261, urn:lsid:itis.gov:itis_tsn: 92890","Macrostylidae","present","HumanObservation",1,"livesNear: Madrepora","within 1 meter of Madrepora","Family","Animalia","Arthropoda","Malacostraca","Isopoda","Macrostylidae",
"856","AT47_20090824_RB09GOM060","RB-09-GOM-060_4",2009-08-24,"Nannastacidae","urn:lsid:marinespecies.org:taxname:110383, urn:lsid:itis.gov:itis_tsn: 90963","Nannastacidae","present","HumanObservation",1,"livesNear: Madrepora","within 1 meter of Madrepora","Family","Animalia","Arthropoda","Malacostraca","Cumacea","Nannastacidae",
"857","AT47_20090824_RB09GOM060","RB-09-GOM-060_5",2009-08-24,"Nemertea","urn:lsid:marinespecies.org:taxname:152391, urn:lsid:itis.gov:itis_tsn: 57411","Nemertea","present","HumanObservation",1,"livesNear: Madrepora","within 1 meter of Madrepora","Phylum","Animalia","Nemertea",,,,
"858","AT47_20090824_RB09GOM060","RB-09-GOM-060_6",2009-08-24,"Phoxocephalidae","urn:lsid:marinespecies.org:taxname:101403, urn:lsid:itis.gov:itis_tsn: 94633","Phoxocephalidae","present","HumanObservation",1,"livesNear: Madrepora","within 1 meter of Madrepora","Family","Animalia","Arthropoda","Malacostraca","Amphipoda","Phoxocephalidae",
"859","AT47_20090824_RB09GOM061","RB-09-GOM-061_1",2009-08-24,"Nemertea","urn:lsid:marinespecies.org:taxname:152391, urn:lsid:itis.gov:itis_tsn: 57411","Nemertea","present","HumanObservation",1,"livesNear: Madrepora","within 1 meter of Madrepora","Phylum","Animalia","Nemertea",,,,
"860","AT47_20090824_RB09GOM062","RB-09-GOM-062_1",2009-08-24,"Naididae","urn:lsid:marinespecies.org:taxname:2039, urn:lsid:itis.gov:itis_tsn: 68854","Naididae","present","HumanObservation",4,"livesNear: Madrepora","within 1 meter of Madrepora","Family","Animalia","Annelida","Clitellata","Tubificida","Naididae",
"861","AT47_20090824_RB09GOM063","RB-09-GOM-063_1",2009-08-24,,"NA, urn:lsid:itis.gov:itis_tsn: NA","No individuals","absent","HumanObservation",0,"livesNear: Madrepora","within 1 meter of Madrepora",,,,,,,
"862","AT47_20090824_RB09GOM064","RB-09-GOM-064_1",2009-08-24,,"NA, urn:lsid:itis.gov:itis_tsn: NA","No individuals","absent","HumanObservation",0,"livesNear: Madrepora","within 1 meter of Madrepora",,,,,,,
"863","AT47_20090824_RB09GOM065","RB-09-GOM-065_1",2009-08-24,"Cirratulidae","urn:lsid:marinespecies.org:taxname:919, urn:lsid:itis.gov:itis_tsn: 67116","Cirratulidae","present","HumanObservation",6,"livesNear: Madrepora","14 to 1000 meters away from Madrepora","Family","Animalia","Annelida","Polychaeta","Terebellida","Cirratulidae",
"864","AT47_20090824_RB09GOM065","RB-09-GOM-065_2",2009-08-24,"Dorvilleidae","urn:lsid:marinespecies.org:taxname:971, urn:lsid:itis.gov:itis_tsn: 66478","Dorvilleidae","present","HumanObservation",1,"livesNear: Madrepora","14 to 1000 meters away from Madrepora","Family","Animalia","Annelida","Polychaeta","Eunicida","Dorvilleidae",
"865","AT47_20090824_RB09GOM065","RB-09-GOM-065_3",2009-08-24,"Gnathiidae","urn:lsid:marinespecies.org:taxname:118278, urn:lsid:itis.gov:itis_tsn: 92122","Gnathiidae","present","HumanObservation",1,"livesNear: Madrepora","14 to 1000 meters away from Madrepora","Family","Animalia","Arthropoda","Malacostraca","Isopoda","Gnathiidae",
"866","AT47_20090824_RB09GOM065","RB-09-GOM-065_4",2009-08-24,"Halacaridae","urn:lsid:marinespecies.org:taxname:1484, urn:lsid:itis.gov:itis_tsn: 82771","Halacaridae","present","HumanObservation",1,"livesNear: Madrepora","14 to 1000 meters away from Madrepora","Family","Animalia","Arthropoda","Arachnida","Trombidiformes","Halacaridae",
"867","AT47_20090824_RB09GOM065","RB-09-GOM-065_5",2009-08-24,"Leuconidae","urn:lsid:marinespecies.org:taxname:110382, urn:lsid:itis.gov:itis_tsn: 90778","Leuconidae","present","HumanObservation",1,"livesNear: Madrepora","14 to 1000 meters away from Madrepora","Family","Animalia","Arthropoda","Malacostraca","Cumacea","Leuconidae",
"868","AT47_20090824_RB09GOM065","RB-09-GOM-065_6",2009-08-24,"Lumbrineridae","urn:lsid:marinespecies.org:taxname:967, urn:lsid:itis.gov:itis_tsn: 66335","Lumbrineridae","present","HumanObservation",2,"livesNear: Madrepora","14 to 1000 meters away from Madrepora","Family","Animalia","Annelida","Polychaeta","Eunicida","Lumbrineridae",
"869","AT47_20090824_RB09GOM065","RB-09-GOM-065_7",2009-08-24,"Nannastacidae","urn:lsid:marinespecies.org:taxname:110383, urn:lsid:itis.gov:itis_tsn: 90963","Nannastacidae","present","HumanObservation",4,"livesNear: Madrepora","14 to 1000 meters away from Madrepora","Family","Animalia","Arthropoda","Malacostraca","Cumacea","Nannastacidae",
"870","AT47_20090824_RB09GOM065","RB-09-GOM-065_8",2009-08-24,"Nephtyidae","urn:lsid:marinespecies.org:taxname:956, urn:lsid:itis.gov:itis_tsn: 66010","Nephtyidae","present","HumanObservation",1,"livesNear: Madrepora","14 to 1000 meters away from Madrepora","Family","Animalia","Annelida","Polychaeta","Phyllodocida","Nephtyidae",
"871","AT47_20090824_RB09GOM065","RB-09-GOM-065_9",2009-08-24,"Oedicerotidae","urn:lsid:marinespecies.org:taxname:101400, urn:lsid:itis.gov:itis_tsn: 94489","Oedicerotidae","present","HumanObservation",1,"livesNear: Madrepora","14 to 1000 meters away from Madrepora","Family","Animalia","Arthropoda","Malacostraca","Amphipoda","Oedicerotidae",
"872","AT47_20090824_RB09GOM065","RB-09-GOM-065_10",2009-08-24,"Paraonidae","urn:lsid:marinespecies.org:taxname:903, urn:lsid:itis.gov:itis_tsn: 66659","Paraonidae","present","HumanObservation",2,"livesNear: Madrepora","14 to 1000 meters away from Madrepora","Family","Animalia","Annelida","Polychaeta",,"Paraonidae",
"873","AT47_20090824_RB09GOM065","RB-09-GOM-065_11",2009-08-24,"Prochaetodermatidae","urn:lsid:marinespecies.org:taxname:23102, urn:lsid:itis.gov:itis_tsn: 79104","Prochaetodermatidae","present","HumanObservation",1,"livesNear: Madrepora","14 to 1000 meters away from Madrepora","Family","Animalia","Mollusca","Caudofoveata","Chaetodermatida","Prochaetodermatidae",
"874","AT47_20090824_RB09GOM065","RB-09-GOM-065_12",2009-08-24,"Pseudotanaidae","urn:lsid:marinespecies.org:taxname:136163, urn:lsid:itis.gov:itis_tsn: 91695","Pseudotanaidae","present","HumanObservation",4,"livesNear: Madrepora","14 to 1000 meters away from Madrepora","Family","Animalia","Arthropoda","Malacostraca","Tanaidacea","Pseudotanaidae",
"875","AT47_20090824_RB09GOM066","RB-09-GOM-066_1",2009-08-24,"Capitellidae","urn:lsid:marinespecies.org:taxname:921, urn:lsid:itis.gov:itis_tsn: 67413","Capitellidae","present","HumanObservation",1,"livesNear: Madrepora","14 to 1000 meters away from Madrepora","Family","Animalia","Annelida","Polychaeta",,"Capitellidae",
"876","AT47_20090824_RB09GOM066","RB-09-GOM-066_2",2009-08-24,"Naididae","urn:lsid:marinespecies.org:taxname:2039, urn:lsid:itis.gov:itis_tsn: 68854","Naididae","present","HumanObservation",1,"livesNear: Madrepora","14 to 1000 meters away from Madrepora","Family","Animalia","Annelida","Clitellata","Tubificida","Naididae",
"877","AT47_20090824_RB09GOM066","RB-09-GOM-066_3",2009-08-24,"Nemertea","urn:lsid:marinespecies.org:taxname:152391, urn:lsid:itis.gov:itis_tsn: 57411","Nemertea","present","HumanObservation",1,"livesNear: Madrepora","14 to 1000 meters away from Madrepora","Phylum","Animalia","Nemertea",,,,
"878","AT47_20090824_RB09GOM066","RB-09-GOM-066_4",2009-08-24,"Nephtyidae","urn:lsid:marinespecies.org:taxname:956, urn:lsid:itis.gov:itis_tsn: 66010","Nephtyidae","present","HumanObservation",1,"livesNear: Madrepora","14 to 1000 meters away from Madrepora","Family","Animalia","Annelida","Polychaeta","Phyllodocida","Nephtyidae",
"879","AT47_20090824_RB09GOM066","RB-09-GOM-066_5",2009-08-24,"Paraonidae","urn:lsid:marinespecies.org:taxname:903, urn:lsid:itis.gov:itis_tsn: 66659","Paraonidae","present","HumanObservation",1,"livesNear: Madrepora","14 to 1000 meters away from Madrepora","Family","Animalia","Annelida","Polychaeta",,"Paraonidae",
"880","AT47_20090824_RB09GOM066","RB-09-GOM-066_6",2009-08-24,"Pseudotanaidae","urn:lsid:marinespecies.org:taxname:136163, urn:lsid:itis.gov:itis_tsn: 91695","Pseudotanaidae","present","HumanObservation",2,"livesNear: Madrepora","14 to 1000 meters away from Madrepora","Family","Animalia","Arthropoda","Malacostraca","Tanaidacea","Pseudotanaidae",
"881","AT47_20090824_RB09GOM067","RB-09-GOM-067_1",2009-08-24,"Capitellidae","urn:lsid:marinespecies.org:taxname:921, urn:lsid:itis.gov:itis_tsn: 67413","Capitellidae","present","HumanObservation",2,"livesNear: Madrepora","14 to 1000 meters away from Madrepora","Family","Animalia","Annelida","Polychaeta",,"Capitellidae",
